DNK,1994,2.183,,,2.183,,,3.125,
DNK,1995,2.135,,,2.135,,,1.375,
DNK,1996,2.135,,,2.135,,,1.375,
DNK,1997,2.135,,,2.135,,,1.375,
DNK,1998,2.135,2.561,,2.135,,3.625,1.375,
DNK,1999,2.135,2.561,,2.135,,3.625,1.375,
DNK,2000,2.135,2.561,,2.135,,3.625,1.375,
DNK,2001,2.135,2.561,,2.135,,3.625,1.375,
DNK,2002,2.135,2.561,,2.135,,3.625,1.375,
DNK,2003,2.135,2.561,,2.135,,3.625,1.375,
DNK,2004,2.135,2.561,,2.135,,3.625,1.375,
DNK,2005,2.135,2.561,,2.135,,3.625,1.375,
DNK,2006,2.135,2.346,,2.135,,2.875,1.375,
DNK,2007,2.135,2.346,,2.135,,2.875,1.375,
DNK,2008,2.135,2.346,2.275,2.135,2.035,2.875,1.375,1.792
DNK,2009,2.135,2.346,2.275,2.135,2.035,2.875,1.375,1.792
DNK,2010,2.135,2.346,2.275,2.135,2.035,2.875,1.375,1.792
DNK,2011,2.198,2.392,2.320,2.198,2.098,2.875,1.375,1.792
DNK,2012,2.198,2.392,2.320,2.198,2.098,2.875,1.375,1.792
DNK,2013,2.198,2.392,2.320,2.198,2.098,2.875,1.375,1.792
ESP,1985,3.548,,,3.548,,,3.750,
ESP,1986,3.548,,,3.548,,,3.750,
ESP,1987,3.548,,,3.548,,,3.750,
ESP,1988,3.548,,,3.548,,,3.750,
ESP,1989,3.548,,,3.548,,,3.750,
ESP,1990,3.548,,,3.548,,,3.750,
ESP,1991,3.548,,,3.548,,,3.750,
ESP,1992,3.548,,,3.548,,,3.750,
ESP,1993,3.548,,,3.548,,,3.750,
ESP,1994,3.548,,,3.548,,,3.750,
ESP,1995,2.357,,,2.357,,,3.250,
ESP,1996,2.357,,,2.357,,,3.250,
ESP,1997,2.357,,,2.357,,,3.250,
ESP,1998,2.357,2.755,,2.357,,3.750,3.250,
ESP,1999,2.357,2.755,,2.357,,3.750,3.250,
ESP,2000,2.357,2.755,,2.357,,3.750,3.250,
ESP,2001,2.357,2.755,,2.357,,3.750,3.250,
ESP,2002,2.357,2.755,,2.357,,3.750,3.250,
ESP,2003,2.357,2.755,,2.357,,3.750,3.250,
ESP,2004,2.357,2.755,,2.357,,3.750,3.250,
ESP,2005,2.357,2.755,,2.357,,3.750,3.250,
ESP,2006,2.357,2.755,,2.357,,3.750,3.250,
ESP,2007,2.357,2.755,,2.357,,3.750,3.000,
ESP,2008,2.357,2.755,2.660,2.357,2.224,3.750,3.000,3.500
ESP,2009,2.357,2.755,2.660,2.357,2.224,3.750,3.000,3.500
ESP,2010,2.357,2.755,2.660,2.357,2.224,3.750,3.000,3.500
ESP,2011,2.214,2.653,2.558,2.214,2.081,3.750,2.563,3.167
ESP,2012,2.214,2.653,2.558,2.214,2.081,3.750,2.688,3.292
ESP,2013,2.048,2.355,2.284,2.048,1.948,3.125,2.563,3.167
EST,1985,,,,,,,,
EST,1986,,,,,,,,
EST,1987,,,,,,,,
EST,1988,,,,,,,,
EST,1989,,,,,,,,
EST,1990,,,,,,,,
EST,1991,,,,,,,,
EST,1992,,,,,,,,
EST,1993,,,,,,,,
EST,1994,,,,,,,,
EST,1995,,,,,,,,
EST,1996,,,,,,,,
EST,1997,,,,,,,,
EST,1998,,,,,,,,
EST,1999,,,,,,,,
EST,2000,,,,,,,,
EST,2001,,,,,,,,
EST,2002,,,,,,,,
EST,2003,,,,,,,,
EST,2004,,,,,,,,
EST,2005,,,,,,,,
EST,2006,,,,,,,,
EST,2007,,,,,,,,
EST,2008,2.742,2.459,2.328,2.742,2.559,1.750,1.875,2.292
EST,2009,2.742,2.459,2.328,2.742,2.559,1.750,1.875,2.292
EST,2010,1.810,2.114,2.066,1.810,1.743,2.875,1.875,2.292
EST,2011,1.810,2.114,2.066,1.810,1.743,2.875,1.875,2.292
EST,2012,1.810,2.114,2.066,1.810,1.743,2.875,1.875,2.292
EST,2013,1.810,2.114,2.066,1.810,1.743,2.875,3.000,3.042
FIN,1985,2.786,,,2.786,,,1.250,
FIN,1986,2.786,,,2.786,,,1.250,
FIN,1987,2.786,,,2.786,,,1.250,
FIN,1988,2.786,,,2.786,,,1.250,
FIN,1989,2.786,,,2.786,,,1.250,
FIN,1990,2.786,,,2.786,,,1.250,
FIN,1991,2.786,,,2.786,,,1.250,
FIN,1992,2.452,,,2.452,,,1.250,
FIN,1993,2.452,,,2.452,,,1.250,
FIN,1994,2.452,,,2.452,,,1.250,
FIN,1995,2.452,,,2.452,,,1.250,
FIN,1996,2.452,,,2.452,,,1.250,
FIN,1997,2.310,,,2.310,,,1.250,
FIN,1998,2.310,2.185,,2.310,,1.875,1.563,
FIN,1999,2.310,2.185,,2.310,,1.875,1.563,
FIN,2000,2.310,2.185,,2.310,,1.875,1.563,
FIN,2001,2.310,2.185,,2.310,,1.875,1.563,
FIN,2002,2.167,2.083,,2.167,,1.875,1.563,
FIN,2003,2.167,2.083,,2.167,,1.875,1.563,
FIN,2004,2.167,2.083,,2.167,,1.875,1.563,
FIN,2005,2.167,2.083,,2.167,,1.875,1.563,
FIN,2006,2.167,2.083,,2.167,,1.875,1.563,
FIN,2007,2.167,2.083,,2.167,,1.875,1.563,
FIN,2008,2.167,2.012,2.167,2.167,2.383,1.625,1.563,1.875
FIN,2009,2.167,2.012,2.167,2.167,2.383,1.625,1.563,1.875
FIN,2010,2.167,2.012,2.167,2.167,2.383,1.625,1.563,1.875
FIN,2011,2.167,2.012,2.167,2.167,2.383,1.625,1.563,1.875
FIN,2012,2.167,2.012,2.167,2.167,2.383,1.625,1.563,1.875
FIN,2013,2.167,2.012,2.167,2.167,2.383,1.625,1.563,1.875
FRA,1985,2.591,,,2.591,,,3.063,
FRA,1986,2.591,,,2.591,,,3.063,
FRA,1987,2.341,,,2.341,,,3.063,
FRA,1988,2.341,,,2.341,,,3.063,
FRA,1989,2.341,,,2.341,,,3.063,
FRA,1990,2.341,,,2.341,,,3.063,
FRA,1991,2.341,,,2.341,,,3.625,
FRA,1992,2.341,,,2.341,,,3.625,
FRA,1993,2.341,,,2.341,,,3.625,
FRA,1994,2.341,,,2.341,,,3.625,
FRA,1995,2.341,,,2.341,,,3.625,
FRA,1996,2.341,,,2.341,,,3.625,
FRA,1997,2.341,,,2.341,,,3.625,
FRA,1998,2.341,2.637,,2.341,,3.375,3.625,
FRA,1999,2.341,2.637,,2.341,,3.375,3.625,
FRA,2000,2.341,2.637,,2.341,,3.375,3.625,
FRA,2001,2.341,2.637,,2.341,,3.375,3.625,
FRA,2002,2.341,2.637,,2.341,,3.375,3.625,
FRA,2003,2.468,2.727,,2.468,,3.375,3.625,
FRA,2004,2.468,2.727,,2.468,,3.375,3.625,
FRA,2005,2.468,2.727,,2.468,,3.375,3.625,
FRA,2006,2.468,2.727,,2.468,,3.375,3.625,
FRA,2007,2.468,2.727,,2.468,,3.375,3.625,
FRA,2008,2.468,2.727,2.870,2.468,2.668,3.375,3.625,3.750
FRA,2009,2.385,2.668,2.823,2.385,2.602,3.375,3.625,3.750
FRA,2010,2.385,2.668,2.823,2.385,2.602,3.375,3.625,3.750
FRA,2011,2.385,2.668,2.823,2.385,2.602,3.375,3.625,3.750
FRA,2012,2.385,2.668,2.823,2.385,2.602,3.375,3.625,3.750
FRA,2013,2.385,2.668,2.823,2.385,2.602,3.375,3.625,3.750
