GBR,1986,9.3685840703
GBR,1987,9.365442673
GBR,1988,7.5206894125
GBR,1989,6.2142659559
GBR,1990,5.8009825138
GBR,1991,7.0634469207
GBR,1992,8.4867649309
GBR,1993,8.7092858588
GBR,1994,8.2480946651
GBR,1995,7.3768043803
GBR,1996,6.8992745398
GBR,1997,5.8388801879
GBR,1998,5.0029256875
GBR,1999,4.8778127268
GBR,2000,4.4330940105
GBR,2001,3.8455964056
GBR,2002,4.1255648963
GBR,2003,3.7489613373
GBR,2004,3.6077160948
GBR,2005,3.4409638554
GBR,2006,4.0927045163
GBR,2007,3.7460829931
GBR,2008,3.908013544
GBR,2009,6.0536649215
GBR,2010,6.1096678419
GBR,2011,6.1232914412
GBR,2012,5.9934245864
GBR,2013,5.8366146839
GRC,1983,6.0569262631
GRC,1984,6.3661616162
GRC,1985,5.9950416949
GRC,1986,5.5635202092
GRC,1987,5.4839915286
GRC,1988,5.7206044969
GRC,1989,5.4679311205
GRC,1990,5.1476537217
GRC,1991,5.7375120893
GRC,1992,6.0105714884
GRC,1993,6.6464327384
GRC,1994,6.9894770564
GRC,1995,7.2999224545
GRC,1996,7.6964317544
GRC,1997,7.6882829073
GRC,1998,8.9885866788
GRC,1999,9.83979174
GRC,2000,9.6117091879
GRC,2001,8.7943991864
GRC,2002,9.0973169327
GRC,2003,8.7103441687
GRC,2004,9.4568616039
GRC,2005,9.1144895131
GRC,2006,8.1350463209
GRC,2007,7.7631931523
GRC,2008,7.1689906419
GRC,2009,8.9362566626
GRC,2010,12.0027827976
GRC,2011,17.1369685964
GRC,2012,23.619505245
GRC,2013,26.7523276062
HRV,2005,10.8975278404
HRV,2006,9.8602344948
HRV,2007,8.4037190341
HRV,2008,7.2868157866
HRV,2009,7.8873848905
HRV,2010,10.295695496
HRV,2011,12.1733979125
HRV,2012,14.2602649372
HRV,2013,15.3663650256
HUN,1992,8.7691116147
HUN,1993,10.3608399882
HUN,1994,9.2501517911
HUN,1995,8.9035398503
HUN,1996,8.6844714339
HUN,1997,7.5177304965
HUN,1998,6.7779429695
HUN,1999,6.2244051456
HUN,2000,5.6578628544
HUN,2001,5.1437170805
HUN,2002,5.1692657667
HUN,2003,5.3055801594
HUN,2004,5.458947182
HUN,2005,6.4244262343
HUN,2006,6.8044689512
HUN,2007,6.8119195836
HUN,2008,7.1447044046
HUN,2009,9.1383390014
HUN,2010,10.395004998
HUN,2011,10.0729071923
HUN,2012,10.0037720157
HUN,2013,9.2225061999
IND,2010,2.1933108642
IND,2012,2.316865005
IRL,1961,5.1594103531
IRL,1966,4.6930134086
IRL,1971,5.4727240835
IRL,1975,7.7435734687
IRL,1977,7.3402948403
IRL,1979,6.103286385
IRL,1981,9.3828539514
IRL,1983,12.4853075617
IRL,1984,13.6574671137
IRL,1985,15.4906423875
IRL,1986,15.6137071651
IRL,1987,15.4983768186
IRL,1988,14.963547269
IRL,1989,14.5534337564
IRL,1990,12.4828060523
IRL,1991,13.7677935943
IRL,1992,14.0552246887
IRL,1993,14.3784010046
IRL,1994,13.4102088541
IRL,1995,11.0534453384
IRL,1996,11.1241461522
IRL,1997,9.5166594508
IRL,1998,6.9972885126
IRL,1999,5.2210526148
IRL,2000,4.0196948732
IRL,2001,3.1210888587
IRL,2002,3.6452004583
IRL,2003,3.8997837891
IRL,2004,3.8162441855
IRL,2005,3.9523254504
