country,eprc_v1,eprc_v2,eprc_v3,epr_v1,epr_v3,epc,ept_v1,ept_v3,year,primerate,youthrate,oldrate,gdp
MEX,2.194,2.817,2.71,2.194,2.044,4.375,4,4.083,2009,10.0122445539,4.242732563,4.242732563,12072541
MEX,2.194,2.817,2.71,2.194,2.044,4.375,4,4.083,2009,10.0122445539,10.0122445539,4.242732563,12072541
MEX,2.194,2.817,2.71,2.194,2.044,4.375,4,4.083,2010,9.2763180568,4.4055972285,4.4055972285,13266857
MEX,2.194,2.817,2.71,2.194,2.044,4.375,4,4.083,2010,9.2763180568,9.2763180568,4.4055972285,13266857
MEX,2.194,2.817,2.71,2.194,2.044,4.375,4,4.083,2011,9.8204013186,4.4185923188,4.4185923188,14508783
MEX,2.194,2.817,2.71,2.194,2.044,4.375,4,4.083,2011,9.8204013186,9.8204013186,4.4185923188,14508783
MEX,2.194,2.817,2.71,2.194,2.044,4.375,4,4.083,2012,9.3400406972,3.9519413121,3.9519413121,15561471
MEX,2.194,2.817,2.71,2.194,2.044,4.375,4,4.083,2012,9.3400406972,9.3400406972,3.9519413121,15561471
NLD,3.068,"","",3.068,"","",1.375,,1985,22.9461408993,10.9253125076,10.9253125076,213199.865806638E
NLD,3.068,"","",3.068,"","",1.375,,1985,22.9461408993,22.9461408993,10.9253125076,213199.865806638E
NLD,3.056,"","",3.056,"","",1.375,,1986,19.9807259878,10.3963212288,10.3963212288,219605.617972817E
NLD,3.056,"","",3.056,"","",1.375,,1986,19.9807259878,19.9807259878,10.3963212288,219605.617972817E
NLD,3.045,"","",3.045,"","",1.375,,1987,14.8122866894,8.3061535116,8.3061535116,221501.652670993E
NLD,3.045,"","",3.045,"","",1.375,,1987,14.8122866894,14.8122866894,8.3061535116,221501.652670993E
NLD,3.051,"","",3.051,"","",1.375,,1988,13.6301369863,8.1228956229,8.1228956229,231001.99674377E
NLD,3.051,"","",3.051,"","",1.375,,1988,13.6301369863,13.6301369863,8.1228956229,231001.99674377E
NLD,3.039,"","",3.039,"","",1.375,,1989,12.2121423587,7.5448361163,7.5448361163,244464.267744651E
NLD,3.039,"","",3.039,"","",1.375,,1989,12.2121423587,12.2121423587,7.5448361163,244464.267744651E
NLD,3.043,"","",3.043,"","",1.375,,1990,11.1343075852,6.6759944034,6.6759944034,258663.295789505E
NLD,3.043,"","",3.043,"","",1.375,,1990,11.1343075852,11.1343075852,6.6759944034,258663.295789505E
NLD,3.033,"","",3.033,"","",1.375,,1991,10.4855735398,6.2536189925,6.2536189925,273231.763965918E
NLD,3.033,"","",3.033,"","",1.375,,1991,10.4855735398,10.4855735398,6.2536189925,273231.763965918E
NLD,3.021,"","",3.021,"","",1.375,,1992,7.8445747801,5.0893028615,5.0893028615,284828.786946253E
NLD,3.021,"","",3.021,"","",1.375,,1992,7.8445747801,7.8445747801,5.0893028615,284828.786946253E
NLD,3.073,"","",3.073,"","",1.375,,1993,9.6749811036,5.4943001308,5.4943001308,293018.043195823E
NLD,3.073,"","",3.073,"","",1.375,,1993,9.6749811036,9.6749811036,5.4943001308,293018.043195823E
NLD,2.897,"","",2.897,"","",1.375,,1994,10.1930501931,6.2637362637,6.2637362637,307917.733559151E
NLD,2.897,"","",2.897,"","",1.375,,1994,10.1930501931,10.1930501931,6.2637362637,307917.733559151E
NLD,2.837,"","",2.837,"","",1.375,,1995,12.7889060092,6.1010316613,6.1010316613,324068
NLD,2.837,"","",2.837,"","",1.375,,1995,12.7889060092,12.7889060092,6.1010316613,324068
NLD,2.837,"","",2.837,"","",1.375,,1996,11.8287937743,5.4833040422,5.4833040422,338588
NLD,2.837,"","",2.837,"","",1.375,,1996,11.8287937743,11.8287937743,5.4833040422,338588
NLD,2.837,"","",2.837,"","",1.375,,1997,9.3095422808,4.8436963243,4.8436963243,362824
NLD,2.837,"","",2.837,"","",1.375,,1997,9.3095422808,9.3095422808,4.8436963243,362824
NLD,2.837,2.884,"",2.837,"",3,1.375,,1998,8.1230283912,3.658742202,3.658742202,388143
NLD,2.837,2.884,"",2.837,"",3,1.375,,1998,8.1230283912,8.1230283912,3.658742202,388143
NLD,2.885,2.918,"",2.885,"",3,0.938,,1999,7.0884146341,2.850435949,2.850435949,412925
NLD,2.885,2.918,"",2.885,"",3,0.938,,1999,7.0884146341,7.0884146341,2.850435949,412925
NLD,2.885,2.918,"",2.885,"",3,0.938,,2000,6.1039939714,2.5008280888,2.5008280888,448701
NLD,2.885,2.918,"",2.885,"",3,0.938,,2000,6.1039939714,6.1039939714,2.5008280888,448701
NLD,2.885,2.918,"",2.885,"",3,0.938,,2001,4.8920863309,2.058774697,2.058774697,476157
NLD,2.885,2.918,"",2.885,"",3,0.938,,2001,4.8920863309,4.8920863309,2.058774697,476157
NLD,2.885,2.918,"",2.885,"",3,0.938,,2002,5.4208273894,2.6189292226,2.6189292226,493555
NLD,2.885,2.918,"",2.885,"",3,0.938,,2002,5.4208273894,5.4208273894,2.6189292226,493555
NLD,2.885,2.918,"",2.885,"",3,0.938,,2003,7.3825503356,3.5863219349,3.5863219349,505833
NLD,2.885,2.918,"",2.885,"",3,0.938,,2003,7.3825503356,7.3825503356,3.5863219349,505833
NLD,2.885,2.918,"",2.885,"",3,0.938,,2004,8.9733840304,4.3774966711,4.3774966711,520322
NLD,2.885,2.918,"",2.885,"",3,0.938,,2004,8.9733840304,8.9733840304,4.3774966711,520322
NLD,2.885,2.918,"",2.885,"",3,0.938,,2005,9.4010614102,4.5137736475,4.5137736475,540656
NLD,2.885,2.918,"",2.885,"",3,0.938,,2005,9.4010614102,9.4010614102,4.5137736475,540656
NLD,2.885,2.918,"",2.885,"",3,0.938,,2006,7.494322483,3.6680497925,3.6680497925,573444
NLD,2.885,2.918,"",2.885,"",3,0.938,,2006,7.494322483,7.494322483,3.6680497925,573444
NLD,2.885,2.918,"",2.885,"",3,0.938,,2007,7.0340826686,2.7639854353,2.7639854353,608729
NLD,2.885,2.918,"",2.885,"",3,0.938,,2007,7.0340826686,7.0340826686,2.7639854353,608729
NLD,2.885,2.918,2.93,2.885,2.902,3,0.938,1.167,2008,6.3784549965,2.2046725897,2.2046725897,635794
NLD,2.885,2.918,2.93,2.885,2.902,3,0.938,1.167,2008,6.3784549965,6.3784549965,2.2046725897,635794
NLD,2.821,2.872,2.884,2.821,2.838,3,0.938,1.167,2009,7.7140835103,2.9023746702,2.9023746702,617650
NLD,2.821,2.872,2.884,2.821,2.838,3,0.938,1.167,2009,7.7140835103,7.7140835103,2.9023746702,617650
NLD,2.821,2.872,2.884,2.821,2.838,3,0.938,1.167,2010,8.6705202312,3.6206610198,3.6206610198,631512
NLD,2.821,2.872,2.884,2.821,2.838,3,0.938,1.167,2010,8.6705202312,8.6705202312,3.6206610198,631512
NLD,2.821,2.872,2.884,2.821,2.838,3,0.938,1.167,2011,7.725631769,3.7546094536,3.7546094536,642929
NLD,2.821,2.872,2.884,2.821,2.838,3,0.938,1.167,2011,7.725631769,7.725631769,3.7546094536,642929
NLD,2.821,2.872,2.884,2.821,2.838,3,0.938,1.167,2012,9.4750740019,4.4083110521,4.4083110521,640644
NLD,2.821,2.872,2.884,2.821,2.838,3,0.938,1.167,2012,9.4750740019,9.4750740019,4.4083110521,640644
NLD,2.821,2.926,2.938,2.821,2.838,3.188,0.938,1.167,2013,11.0074310299,5.8026896836,5.8026896836,642851
NLD,2.821,2.926,2.938,2.821,2.838,3.188,0.938,1.167,2013,11.0074310299,11.0074310299,5.8026896836,642851
NOR,2.333,"","",2.333,"","",3.125,,1985,6.4971751412,1.9216555802,1.9216555802,562402
NOR,2.333,"","",2.333,"","",3.125,,1985,6.4971751412,6.4971751412,1.9216555802,562402
NOR,2.333,"","",2.333,"","",3.125,,1986,4.9738219895,1.3708513709,1.3708513709,581913
NOR,2.333,"","",2.333,"","",3.125,,1986,4.9738219895,4.9738219895,1.3708513709,581913
NOR,2.333,"","",2.333,"","",3.125,,1987,5.303030303,1.4716187807,1.4716187807,634875
NOR,2.333,"","",2.333,"","",3.125,,1987,5.303030303,5.303030303,1.4716187807,634875
NOR,2.333,"","",2.333,"","",3.125,,1988,7.9207920792,2.2084195997,2.2084195997,664084
NOR,2.333,"","",2.333,"","",3.125,,1988,7.9207920792,7.9207920792,2.2084195997,664084
NOR,2.333,"","",2.333,"","",3.125,,1989,11.4666666667,3.7517053206,3.7517053206,708635
NOR,2.333,"","",2.333,"","",3.125,,1989,11.4666666667,11.4666666667,3.7517053206,708635
NOR,2.333,"","",2.333,"","",3.125,,1990,11.7647058824,4.3214044564,4.3214044564,749860
NOR,2.333,"","",2.333,"","",3.125,,1990,11.7647058824,11.7647058824,4.3214044564,749860
NOR,2.333,"","",2.333,"","",3.125,,1991,12.8358208955,4.3391188251,4.3391188251,790087
NOR,2.333,"","",2.333,"","",3.125,,1991,12.8358208955,12.8358208955,4.3391188251,790087
NOR,2.333,"","",2.333,"","",3.125,,1992,13.8888888889,4.7994740302,4.7994740302,813093
NOR,2.333,"","",2.333,"","",3.125,,1992,13.8888888889,13.8888888889,4.7994740302,813093
NOR,2.333,"","",2.333,"","",3.125,,1993,13.9158576052,4.9967553537,4.9967553537,855400
NOR,2.333,"","",2.333,"","",3.125,,1993,13.9158576052,13.9158576052,4.9967553537,855400
NOR,2.333,"","",2.333,"","",3.125,,1994,12.6245847176,4.4614404079,4.4614404079,897243
NOR,2.333,"","",2.333,"","",3.125,,1994,12.6245847176,12.6245847176,4.4614404079,897243
NOR,2.333,"","",2.333,"","",3.125,,1995,11.8644067797,4.0660024907,4.0660024907,963124
NOR,2.333,"","",2.333,"","",3.125,,1995,11.8644067797,11.8644067797,4.0660024907,963124
NOR,2.333,"","",2.333,"","",3.188,,1996,12.3701298701,3.8652912621,3.8652912621,1054657
NOR,2.333,"","",2.333,"","",3.188,,1996,12.3701298701,12.3701298701,3.8652912621,1054657
NOR,2.333,"","",2.333,"","",3.188,,1997,10.6451612903,3.0393325387,3.0393325387,1141324
NOR,2.333,"","",2.333,"","",3.188,,1997,10.6451612903,10.6451612903,3.0393325387,1141324
NOR,2.333,2.381,"",2.333,"",2.5,3.188,,1998,9.1482649842,2.3598820059,2.3598820059,1163192
NOR,2.333,2.381,"",2.333,"",2.5,3.188,,1998,9.1482649842,9.1482649842,2.3598820059,1163192
NOR,2.333,2.381,"",2.333,"",2.5,3.188,,1999,9.5846645367,2.413184226,2.413184226,1265701
NOR,2.333,2.381,"",2.333,"",2.5,3.188,,1999,9.5846645367,9.5846645367,2.413184226,1265701
NOR,2.333,2.381,"",2.333,"",2.5,3,,2000,10.1587301587,2.5851938895,2.5851938895,1507886
NOR,2.333,2.381,"",2.333,"",2.5,3,,2000,10.1587301587,10.1587301587,2.5851938895,1507886
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2001,10.4575163399,2.5989367986,2.5989367986,1564585
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2001,10.4575163399,10.4575163399,2.5989367986,1564585
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2002,11.4649681529,3.0321046373,3.0321046373,1560181
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2002,11.4649681529,11.4649681529,3.0321046373,1560181
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2003,11.6883116883,3.8438438438,3.8438438438,1619613
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2003,11.6883116883,11.6883116883,3.8438438438,1619613
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2004,11.6883116883,3.8392321536,3.8392321536,1781981
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2004,11.6883116883,11.6883116883,3.8392321536,1781981
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2005,12.0306182814,3.9788315144,3.9788315144,1988942
NOR,2.333,2.381,"",2.333,"",2.5,2.75,,2005,12.0306182814,12.0306182814,3.9788315144,1988942
NOR,2.333,2.381,"",2.333,"",2.5,3,,2006,8.6401425178,2.9493633402,2.9493633402,2215312
NOR,2.333,2.381,"",2.333,"",2.5,3,,2006,8.6401425178,8.6401425178,2.9493633402,2215312
NOR,2.333,2.381,"",2.333,"",2.5,3,,2007,7.2907801418,1.9410664172,1.9410664172,2349861
NOR,2.333,2.381,"",2.333,"",2.5,3,,2007,7.2907801418,7.2907801418,1.9410664172,2349861
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2008,7.5387444182,1.9537275064,1.9537275064,2605380
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2008,7.5387444182,7.5387444182,1.9537275064,2605380
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2009,9.1535704439,2.467872171,2.467872171,2429698
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2009,9.1535704439,9.1535704439,2.467872171,2429698
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2010,9.3157460841,3.0592516775,3.0592516775,2590089
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2010,9.3157460841,9.3157460841,3.0592516775,2590089
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2011,8.6254107338,2.7431280691,2.7431280691,2791973
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2011,8.6254107338,8.6254107338,2.7431280691,2791973
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2012,8.6225026288,2.6502259666,2.6502259666,2965208
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.042,2012,8.6225026288,8.6225026288,2.6502259666,2965208
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.417,2013,9.1618947104,2.9400386319,2.9400386319,3068801
NOR,2.333,2.381,2.31,2.333,2.233,2.5,3,3.417,2013,9.1618947104,9.1618947104,2.9400386319,3068801
NZL,"","","","","","","",,1986,7.9201404125,2.8919761837,2.8919761837,57414
NZL,"","","","","","","",,1986,7.9201404125,7.9201404125,2.8919761837,57414
NZL,"","","","","","","",,1987,8.0216313655,2.8847926267,2.8847926267,64616
NZL,"","","","","","","",,1987,8.0216313655,8.0216313655,2.8847926267,64616
NZL,"","","","","","","",,1988,10.7555341675,4.1354756253,4.1354756253,70037
NZL,"","","","","","","",,1988,10.7555341675,10.7555341675,4.1354756253,70037
NZL,"","","","","","","",,1989,13.5532994924,5.299393061,5.299393061,74014
NZL,"","","","","","","",,1989,13.5532994924,13.5532994924,5.299393061,74014
NZL,1.243,"","",1.243,"","",0.375,,1990,14.075203252,6.0506732814,6.0506732814,75462
NZL,1.243,"","",1.243,"","",0.375,,1990,14.075203252,14.075203252,6.0506732814,75462
NZL,1.243,"","",1.243,"","",0.375,,1991,19.3229166667,8.4220548775,8.4220548775,75255
NZL,1.243,"","",1.243,"","",0.375,,1991,19.3229166667,19.3229166667,8.4220548775,75255
NZL,1.243,"","",1.243,"","",0.375,,1992,19.120819849,8.5531914894,8.5531914894,77553
NZL,1.243,"","",1.243,"","",0.375,,1992,19.120819849,19.120819849,8.5531914894,77553
NZL,1.243,"","",1.243,"","",0.375,,1993,17.8384339675,7.924275423,7.924275423,83653
NZL,1.243,"","",1.243,"","",0.375,,1993,17.8384339675,17.8384339675,7.924275423,83653
NZL,1.243,"","",1.243,"","",0.375,,1994,15.4560349536,6.7744041789,6.7744041789,89540
NZL,1.243,"","",1.243,"","",0.375,,1994,15.4560349536,15.4560349536,6.7744041789,89540
NZL,1.243,"","",1.243,"","",0.375,,1995,12.2968580715,5.2095760757,5.2095760757,95511
NZL,1.243,"","",1.243,"","",0.375,,1995,12.2968580715,12.2968580715,5.2095760757,95511
NZL,1.243,"","",1.243,"","",0.375,,1996,12.2404371585,5.0643644492,5.0643644492,100269
NZL,1.243,"","",1.243,"","",0.375,,1996,12.2404371585,12.2404371585,5.0643644492,100269
NZL,1.243,"","",1.243,"","",0.375,,1997,13.5908838243,5.4843358871,5.4843358871,103863
NZL,1.243,"","",1.243,"","",0.375,,1997,13.5908838243,13.5908838243,5.4843358871,103863
NZL,1.243,0.888,"",1.243,"",0,0.375,,1998,15.0462962963,6.3392991427,6.3392991427,105713
NZL,1.243,0.888,"",1.243,"",0,0.375,,1998,15.0462962963,15.0462962963,6.3392991427,105713
NZL,1.243,0.888,"",1.243,"",0,0.375,,1999,14.2124321062,5.67581641,5.67581641,112100
NZL,1.243,0.888,"",1.243,"",0,0.375,,1999,14.2124321062,14.2124321062,5.67581641,112100
NZL,1.243,0.888,"",1.243,"",0,0.375,,2000,13.556231003,4.6789667897,4.6789667897,118446
NZL,1.243,0.888,"",1.243,"",0,0.375,,2000,13.556231003,13.556231003,4.6789667897,118446
NZL,1.56,1.114,"",1.56,"",0,1,,2001,12.114866886,4.2239036215,4.2239036215,127358
NZL,1.56,1.114,"",1.56,"",0,1,,2001,12.114866886,12.114866886,4.2239036215,127358
NZL,1.56,1.114,"",1.56,"",0,1,,2002,11.763022324,4.107505071,4.107505071,133950
NZL,1.56,1.114,"",1.56,"",0,1,,2002,11.763022324,11.763022324,4.107505071,133950
NZL,1.56,1.114,"",1.56,"",0,1,,2003,10.4804720427,3.6259405231,3.6259405231,143175
NZL,1.56,1.114,"",1.56,"",0,1,,2003,10.4804720427,10.4804720427,3.6259405231,143175
NZL,1.56,1.114,"",1.56,"",0,1,,2004,9.6934548467,2.9807624551,2.9807624551,153192
NZL,1.56,1.114,"",1.56,"",0,1,,2004,9.6934548467,9.6934548467,2.9807624551,153192
NZL,1.56,1.114,"",1.56,"",0,1,,2005,9.7263614197,2.7758596879,2.7758596879,161615
NZL,1.56,1.114,"",1.56,"",0,1,,2005,9.7263614197,9.7263614197,2.7758596879,161615
NZL,1.56,1.114,"",1.56,"",0,1,,2006,9.9535843218,2.7119338753,2.7119338753,169943
NZL,1.56,1.114,"",1.56,"",0,1,,2006,9.9535843218,9.9535843218,2.7119338753,169943
NZL,1.56,1.114,"",1.56,"",0,1,,2007,10.0584201168,2.580995721,2.580995721,184092
NZL,1.56,1.114,"",1.56,"",0,1,,2007,10.0584201168,10.0584201168,2.580995721,184092
NZL,1.56,1.114,1.102,1.56,1.543,0,1,0.917,2008,11.3653895603,2.9118360744,2.9118360744,185608
NZL,1.56,1.114,1.102,1.56,1.543,0,1,0.917,2008,11.3653895603,11.3653895603,2.9118360744,185608
NZL,1.56,1.114,1.102,1.56,1.543,0,1,0.917,2009,16.5542293721,4.3916196616,4.3916196616,190429
NZL,1.56,1.114,1.102,1.56,1.543,0,1,0.917,2009,16.5542293721,16.5542293721,4.3916196616,190429
NZL,1.56,1.114,1.102,1.56,1.543,0,1,0.917,2010,17.0591313448,4.885557489,4.885557489,199108
NZL,1.56,1.114,1.102,1.56,1.543,0,1,0.917,2010,17.0591313448,17.0591313448,4.885557489,199108
NZL,1.56,1.114,1.102,1.56,1.543,0,1,0.917,2011,17.2602027554,4.9109516215,4.9109516215,207392
NZL,1.56,1.114,1.102,1.56,1.543,0,1,0.917,2011,17.2602027554,17.2602027554,4.9109516215,207392
NZL,1.393,0.995,1.007,1.393,1.41,0,1,0.917,2012,17.6639665534,5.2989855846,5.2989855846,211632
NZL,1.393,0.995,1.007,1.393,1.41,0,1,0.917,2012,17.6639665534,17.6639665534,5.2989855846,211632
NZL,1.393,0.995,1.007,1.393,1.41,0,1,0.917,2013,15.7880792787,4.746209672,4.746209672,226551
NZL,1.393,0.995,1.007,1.393,1.41,0,1,0.917,2013,15.7880792787,15.7880792787,4.746209672,226551
POL,2.23,"","",2.23,"","",0.75,,1992,27.769179748,11.9459846856,11.9459846856,128590.833828351E
POL,2.23,"","",2.23,"","",0.75,,1992,27.769179748,27.769179748,11.9459846856,128590.833828351E
POL,2.23,"","",2.23,"","",0.75,,1993,30.0451023476,12.6673356939,12.6673356939,174274.822859966E
POL,2.23,"","",2.23,"","",0.75,,1993,30.0451023476,30.0451023476,12.6673356939,174274.822859966E
POL,2.23,"","",2.23,"","",0.75,,1994,32.5600761361,12.7994368019,12.7994368019,251822.867881496E
POL,2.23,"","",2.23,"","",0.75,,1994,32.5600761361,32.5600761361,12.7994368019,251822.867881496E
POL,2.23,"","",2.23,"","",0.75,,1995,31.1641791045,11.6854487752,11.6854487752,344683
POL,2.23,"","",2.23,"","",0.75,,1995,31.1641791045,31.1641791045,11.6854487752,344683
POL,2.23,"","",2.23,"","",0.75,,1996,28.4986404076,10.8134632924,10.8134632924,431222
POL,2.23,"","",2.23,"","",0.75,,1996,28.4986404076,28.4986404076,10.8134632924,431222
POL,2.23,"","",2.23,"","",0.75,,1997,24.6980042017,9.9577735607,9.9577735607,521795
POL,2.23,"","",2.23,"","",0.75,,1997,24.6980042017,24.6980042017,9.9577735607,521795
POL,2.23,2.557,"",2.23,"",3.375,0.75,,1998,23.2028639618,9.4572025052,9.4572025052,606069
POL,2.23,2.557,"",2.23,"",3.375,0.75,,1998,23.2028639618,23.2028639618,9.4572025052,606069
POL,2.23,2.557,"",2.23,"",3.375,0.75,,1999,29.9629433563,10.849230316,10.849230316,673287
POL,2.23,2.557,"",2.23,"",3.375,0.75,,1999,29.9629433563,29.9629433563,10.849230316,673287
POL,2.23,2.557,"",2.23,"",3.375,0.75,,2000,35.1658337119,13.8787436085,13.8787436085,747032
POL,2.23,2.557,"",2.23,"",3.375,0.75,,2000,35.1658337119,35.1658337119,13.8787436085,747032
POL,2.23,2.557,"",2.23,"",3.375,0.75,,2001,40.9843606256,15.7538730089,15.7538730089,779975
POL,2.23,2.557,"",2.23,"",3.375,0.75,,2001,40.9843606256,40.9843606256,15.7538730089,779975
POL,2.23,2.557,"",2.23,"",3.375,0.75,,2002,43.8870254241,17.5155152822,17.5155152822,810617
POL,2.23,2.557,"",2.23,"",3.375,0.75,,2002,43.8870254241,43.8870254241,17.5155152822,810617
POL,2.23,2.557,"",2.23,"",3.375,0.25,,2003,43.0296930045,17.3442136499,17.3442136499,845930
POL,2.23,2.557,"",2.23,"",3.375,0.25,,2003,43.0296930045,43.0296930045,17.3442136499,845930
POL,2.23,2.414,"",2.23,"",2.875,1.75,,2004,40.8488612836,16.9003092328,16.9003092328,927306
POL,2.23,2.414,"",2.23,"",2.875,1.75,,2004,40.8488612836,40.8488612836,16.9003092328,927306
POL,2.23,2.414,"",2.23,"",2.875,1.75,,2005,37.7724487077,15.9699014998,15.9699014998,984919
POL,2.23,2.414,"",2.23,"",2.875,1.75,,2005,37.7724487077,37.7724487077,15.9699014998,984919
POL,2.23,2.414,"",2.23,"",2.875,1.75,,2006,29.772681553,12.2180660802,12.2180660802,1065209
POL,2.23,2.414,"",2.23,"",2.875,1.75,,2006,29.772681553,29.772681553,12.2180660802,1065209
POL,2.23,2.414,"",2.23,"",2.875,1.75,,2007,21.655810949,8.355930051,8.355930051,1186773
POL,2.23,2.414,"",2.23,"",2.875,1.75,,2007,21.655810949,21.655810949,8.355930051,1186773
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2008,17.2898242472,6.0759080074,6.0759080074,1277322
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2008,17.2898242472,17.2898242472,6.0759080074,1277322
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2009,20.6504434842,6.9141834294,6.9141834294,1361850
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2009,20.6504434842,20.6504434842,6.9141834294,1361850
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2010,23.6666666667,8.2868567821,8.2868567821,1437357
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2010,23.6666666667,23.6666666667,8.2868567821,1437357
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2011,25.753745607,8.2445747492,8.2445747492,1553582
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2011,25.753745607,25.753745607,8.2445747492,1553582
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2012,26.4893889031,8.7629447465,8.7629447465,1615894
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2012,26.4893889031,26.4893889031,8.7629447465,1615894
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2013,27.2989269817,9.0437714585,9.0437714585,1662052
POL,2.23,2.414,2.391,2.23,2.197,2.875,1.75,2.333,2013,27.2989269817,27.2989269817,9.0437714585,1662052
PRT,5,"","",5,"","",3.375,,1985,20.2534151653,5.9504305086,5.9504305086,23047.9929115244E
PRT,5,"","",5,"","",3.375,,1985,20.2534151653,20.2534151653,5.9504305086,23047.9929115244E
PRT,5,"","",5,"","",3.375,,1986,19.0685588647,6.0077783843,6.0077783843,28911.1628774292E
PRT,5,"","",5,"","",3.375,,1986,19.0685588647,19.0685588647,6.0077783843,28911.1628774292E
PRT,5,"","",5,"","",3.375,,1987,15.8448586891,5.0246138177,5.0246138177,33861.4741543752E
PRT,5,"","",5,"","",3.375,,1987,15.8448586891,15.8448586891,5.0246138177,33861.4741543752E
PRT,5,"","",5,"","",3.375,,1988,12.9300720593,4.1673612269,4.1673612269,40461.308488305E
PRT,5,"","",5,"","",3.375,,1988,12.9300720593,12.9300720593,4.1673612269,40461.308488305E
PRT,5,"","",5,"","",3.375,,1989,11.369053788,3.8196355161,3.8196355161,47595.2845245367E
PRT,5,"","",5,"","",3.375,,1989,11.369053788,11.369053788,3.8196355161,47595.2845245367E
PRT,4.833,"","",4.833,"","",3.375,,1990,10.1437286734,3.6524169472,3.6524169472,55978.9351134609E
PRT,4.833,"","",4.833,"","",3.375,,1990,10.1437286734,10.1437286734,3.6524169472,55978.9351134609E
PRT,4.833,"","",4.833,"","",3.375,,1991,9.1070635273,3.2901507355,3.2901507355,64316.9854447897E
PRT,4.833,"","",4.833,"","",3.375,,1991,9.1070635273,9.1070635273,3.2901507355,64316.9854447897E
PRT,4.583,"","",4.583,"","",3.375,,1992,9.8734805259,3.1508603191,3.1508603191,72459.650839898E
PRT,4.583,"","",4.583,"","",3.375,,1992,9.8734805259,9.8734805259,3.1508603191,72459.650839898E
PRT,4.583,"","",4.583,"","",3.375,,1993,12.5661375661,4.4015062658,4.4015062658,76214.8230298799E
PRT,4.583,"","",4.583,"","",3.375,,1993,12.5661375661,12.5661375661,4.4015062658,76214.8230298799E
PRT,4.583,"","",4.583,"","",3.375,,1994,14.6525070574,5.8188399129,5.8188399129,82550.3192612589E
PRT,4.583,"","",4.583,"","",3.375,,1994,14.6525070574,14.6525070574,5.8188399129,82550.3192612589E
PRT,4.583,"","",4.583,"","",3.375,,1995,16.0963786712,6.1363705576,6.1363705576,89037.32
PRT,4.583,"","",4.583,"","",3.375,,1995,16.0963786712,16.0963786712,6.1363705576,89037.32
PRT,4.583,"","",4.583,"","",3.375,,1996,16.5248738284,6.1521012782,6.1521012782,94351.378
PRT,4.583,"","",4.583,"","",3.375,,1996,16.5248738284,16.5248738284,6.1521012782,94351.378
PRT,4.583,"","",4.583,"","",2.813,,1997,14.818519577,5.7551979971,5.7551979971,102356.901
PRT,4.583,"","",4.583,"","",2.813,,1997,14.818519577,14.818519577,5.7551979971,102356.901
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,1998,10.3946101752,4.4451362039,4.4451362039,111385.192
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,1998,10.3946101752,10.3946101752,4.4451362039,111385.192
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,1999,8.8511970309,4.0518367908,4.0518367908,119639.161
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,1999,8.8511970309,8.8511970309,4.0518367908,119639.161
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,2000,8.6153845664,3.4804108482,3.4804108482,128466.305
PRT,4.583,4.095,"",4.583,"",2.875,2.813,,2000,8.6153845664,8.6153845664,3.4804108482,128466.305
